Signature,Block Time,Human Time,Action,From,To,Amount,Flow,Value,Decimals,Token Address, Multiplier
SVzktnwDGtdvpJqLWh5h4M2J32EpbeRppcfditVmiXCwtXT4Dkhch9EhFQUhmcPvYKzJT5uyP6xVGuheXsis6S8,1777010913,2026-04-24T06:08:33.000Z,TRANSFER,BFBd3NbuqPCzYwJ5Hh9qW9meLwgzPW2T6V3aZ2qxYFWD,cTG5oJLRujDcUnHhBfWYFnV2Fhkdj2bdsu8pvjxUbNY,30000000,out,2.5711,9,SOL,1.0
5J7hQFVDKS8ABjCAToBrQPhzYRpPm9rLjLw1YprxNBdzC7cAzBCx8htVukMT3bFtz9k3vEub5YunkKTgVPVXQagM,1777010905,2026-04-24T06:08:25.000Z,TRANSFER,BFBd3NbuqPCzYwJ5Hh9qW9meLwgzPW2T6V3aZ2qxYFWD,DttWaMuVvTiduZRnguLF7jNxTgiMBZ1hyAumKUiL2KRL,150000,out,0.01286,9,SOL,1.0
4ZMqtMcQdRoXJ4dKL2GVxyw89vvyHMYv8eoQ2iXJLaYn8tPjzHHNqUnfVWQKBLRA3BpymAQJyAGZkpXxNPLHbKL3,1777010905,2026-04-24T06:08:25.000Z,TRANSFER,9V6hF9szVMrws1WtzFHBcZusyBkpbvrGRjXQxoV61LHk,BFBd3NbuqPCzYwJ5Hh9qW9meLwgzPW2T6V3aZ2qxYFWD,62774618416,in,5.3692,6,Dg5r6aevAV14uMZQueN8sKme3S2FPE3nJqXQKPnRRQED,1.0
4ZMqtMcQdRoXJ4dKL2GVxyw89vvyHMYv8eoQ2iXJLaYn8tPjzHHNqUnfVWQKBLRA3BpymAQJyAGZkpXxNPLHbKL3,1777010905,2026-04-24T06:08:25.000Z,TRANSFER,BFBd3NbuqPCzYwJ5Hh9qW9meLwgzPW2T6V3aZ2qxYFWD,9V6hF9szVMrws1WtzFHBcZusyBkpbvrGRjXQxoV61LHk,60000000,out,5.142,9,So11111111111111111111111111111111111111112,1.0
4ZMqtMcQdRoXJ4dKL2GVxyw89vvyHMYv8eoQ2iXJLaYn8tPjzHHNqUnfVWQKBLRA3BpymAQJyAGZkpXxNPLHbKL3,1777010905,2026-04-24T06:08:25.000Z,TRANSFER,BFBd3NbuqPCzYwJ5Hh9qW9meLwgzPW2T6V3aZ2qxYFWD,cTG5oJLRujDcUnHhBfWYFnV2Fhkdj2bdsu8pvjxUbNY,60000000,out,5.1429,9,SOL,1.0
3FYZneg7ot8iHMeoZPYESgiLDKnFRmrekchA4zcCCwHthDPvV7UJ2wfpCjHqMgTggx5qXg1xjC9aLAn8S7AeuqAn,1777010845,2026-04-24T06:07:25.000Z,TRANSFER,54Pz1e35z9uoFdnxtzjp7xZQoFiofqhdayQWBMN7dsuy,BFBd3NbuqPCzYwJ5Hh9qW9meLwgzPW2T6V3aZ2qxYFWD,85015940,in,7.2586,9,SOL,1.0
5bTv3CvgPZDCdWSemcMK3UtTm9iqer9iUSDeHSypY2YkhMci5yKVYKUxZCN1YwmqHeRNeSJXYBbj6TM5HZHSV7rn,1777010794,2026-04-24T06:06:34.000Z,TRANSFER,BFBd3NbuqPCzYwJ5Hh9qW9meLwgzPW2T6V3aZ2qxYFWD,3AVi9Tg9Uo68tJfuvoKvqKNWKkC5wPdSSdeBnizKZ6jT,150000,out,0.01285,9,SOL,1.0
ZLNCLm83ee6uiNX82gsixKNPZVbP9QaDrLe73xLEGzrfFdKx4jftZhpriwuzMHsihDW2m2FJVyXYJfSi6shin8w,1777010794,2026-04-24T06:06:34.000Z,TRANSFER,5Z117BJRYFJjPyRLWtL4dr4sGHXW8GrbTZ4hjhDZAsc4,BFBd3NbuqPCzYwJ5Hh9qW9meLwgzPW2T6V3aZ2qxYFWD,766031758371,in,5.9974,6,56cTe4YYsUjczLZ5Xap1YSJ2xUWcgQC5uGdEQB4TTDsX,1.0
ZLNCLm83ee6uiNX82gsixKNPZVbP9QaDrLe73xLEGzrfFdKx4jftZhpriwuzMHsihDW2m2FJVyXYJfSi6shin8w,1777010794,2026-04-24T06:06:34.000Z,TRANSFER,BFBd3NbuqPCzYwJ5Hh9qW9meLwgzPW2T6V3aZ2qxYFWD,5Z117BJRYFJjPyRLWtL4dr4sGHXW8GrbTZ4hjhDZAsc4,70000000,out,5.9963,9,So11111111111111111111111111111111111111112,1.0
ZLNCLm83ee6uiNX82gsixKNPZVbP9QaDrLe73xLEGzrfFdKx4jftZhpriwuzMHsihDW2m2FJVyXYJfSi6shin8w,1777010794,2026-04-24T06:06:34.000Z,CREATE ACCOUNT,BFBd3NbuqPCzYwJ5Hh9qW9meLwgzPW2T6V3aZ2qxYFWD,G6uKmjd9xq5nFBdMic6vSpGLejR1bWa8AxDBxhmgMzNH,2074080,out,0.1777,9,SOL,1.0
ZLNCLm83ee6uiNX82gsixKNPZVbP9QaDrLe73xLEGzrfFdKx4jftZhpriwuzMHsihDW2m2FJVyXYJfSi6shin8w,1777010794,2026-04-24T06:06:34.000Z,TRANSFER,BFBd3NbuqPCzYwJ5Hh9qW9meLwgzPW2T6V3aZ2qxYFWD,cTG5oJLRujDcUnHhBfWYFnV2Fhkdj2bdsu8pvjxUbNY,70000000,out,5.9974,9,SOL,1.0
ZLNCLm83ee6uiNX82gsixKNPZVbP9QaDrLe73xLEGzrfFdKx4jftZhpriwuzMHsihDW2m2FJVyXYJfSi6shin8w,1777010794,2026-04-24T06:06:34.000Z,CREATE ACCOUNT,BFBd3NbuqPCzYwJ5Hh9qW9meLwgzPW2T6V3aZ2qxYFWD,BM6AHPcMKDPnvy9vyJh8sQJjWN58wCNeinbJpbXvHhcQ,2074080,out,0.1777,9,SOL,1.0
4xL5iMfca5LjvGLuVBCxYkPejP9X6eZBs9FaZp54nZY1R54C4AST5kUZCek22fsQ3EN9my29XdGdKkAR8s5GSs8E,1777010702,2026-04-24T06:05:02.000Z,TRANSFER,BFBd3NbuqPCzYwJ5Hh9qW9meLwgzPW2T6V3aZ2qxYFWD,6LXutJvKUw8Q5ue2gCgKHQdAN4suWW8awzFVC6XCguFx,40002416622,out,2.6683,6,9Vb8mRM1xBajHAYFFDwHdi9iEGSYhogTD8fTecLFo6f9,1.0
3wB3cVFMspAXLP4hx25rbmMiUu8oumrZU5mh8MQjG6sNrDnGaf6u7dsDDuPFHE8aQwqPjt5f34jDyAJkXhfoskem,1777010673,2026-04-24T06:04:33.000Z,TRANSFER,BFBd3NbuqPCzYwJ5Hh9qW9meLwgzPW2T6V3aZ2qxYFWD,6LXutJvKUw8Q5ue2gCgKHQdAN4suWW8awzFVC6XCguFx,18177178389,out,2.5745,6,76YDpEn4AEnk7NQGffJWZuALZxbckeqwShzzEEstuD7h,1.0
3txnApHUTSZHx5jLaGF9rKepbLA2tKNGoBLqovtNWwGkYTVBGXBNgusk7KfdERGnLyN8LY13yV423Vzkeepyt8R6,1777010625,2026-04-24T06:03:45.000Z,TRANSFER,BFBd3NbuqPCzYwJ5Hh9qW9meLwgzPW2T6V3aZ2qxYFWD,9nnLbotNTcUhvbrsA6Mdkx45Sm82G35zo28AqUvjExn8,30726199627,out,2.3598,6,Dg5r6aevAV14uMZQueN8sKme3S2FPE3nJqXQKPnRRQED,1.0
Yg19N9qkeSLkTipxKRYGnZkJadUuxM7ofi4Ez13UPwMuZJEkUmufZskhQ7rKfG7SxG87oEJ55sqwDcCZMAJAprs,1777010602,2026-04-24T06:03:22.000Z,TRANSFER,BFBd3NbuqPCzYwJ5Hh9qW9meLwgzPW2T6V3aZ2qxYFWD,ADuUkR4vqLUMWXxW9gh6D6L8pMSawimctcNZ5pGwDcEt,150000,out,0.01285,9,SOL,1.0
3e3w9sA6ZP9UbESQiTmRMkmz33d1QJ4HXrkx59BoCPY1SowLUnfhE9py4hyVyzNuH8WCECDxpJfbgquPDzNx3HCk,1777010602,2026-04-24T06:03:22.000Z,TRANSFER,CiN5ZLod7BhqNxM8tBBas6eAVyeZNkJTLQZ7TcMpZYPP,BFBd3NbuqPCzYwJ5Hh9qW9meLwgzPW2T6V3aZ2qxYFWD,23613777504,in,2.5699,6,9kbtMAeoGTPXM6qxgMThQoHh8DqboDwhbqGbhY6fNGiT,1.0
3e3w9sA6ZP9UbESQiTmRMkmz33d1QJ4HXrkx59BoCPY1SowLUnfhE9py4hyVyzNuH8WCECDxpJfbgquPDzNx3HCk,1777010602,2026-04-24T06:03:22.000Z,TRANSFER,BFBd3NbuqPCzYwJ5Hh9qW9meLwgzPW2T6V3aZ2qxYFWD,CiN5ZLod7BhqNxM8tBBas6eAVyeZNkJTLQZ7TcMpZYPP,30000000,out,2.5708,9,So11111111111111111111111111111111111111112,1.0
3e3w9sA6ZP9UbESQiTmRMkmz33d1QJ4HXrkx59BoCPY1SowLUnfhE9py4hyVyzNuH8WCECDxpJfbgquPDzNx3HCk,1777010602,2026-04-24T06:03:22.000Z,TRANSFER,BFBd3NbuqPCzYwJ5Hh9qW9meLwgzPW2T6V3aZ2qxYFWD,cTG5oJLRujDcUnHhBfWYFnV2Fhkdj2bdsu8pvjxUbNY,30000000,out,2.5699,9,SOL,1.0
3e3w9sA6ZP9UbESQiTmRMkmz33d1QJ4HXrkx59BoCPY1SowLUnfhE9py4hyVyzNuH8WCECDxpJfbgquPDzNx3HCk,1777010602,2026-04-24T06:03:22.000Z,CREATE ACCOUNT,BFBd3NbuqPCzYwJ5Hh9qW9meLwgzPW2T6V3aZ2qxYFWD,F4AdCKt6gFgEzFFCdtV7Neo4X4aXT7V2ezSnAqmFy2tX,2039280,out,0.1747,9,SOL,1.0
2Pupnuid9ShynCRvnEHweg8Zzc6voBHWw9DLqRKBRMXm7babRGWaRnLaPV5sVz3SfVaWjggcEdGsHG8GgPy7NZJ5,1777010482,2026-04-24T06:01:22.000Z,TRANSFER,BFBd3NbuqPCzYwJ5Hh9qW9meLwgzPW2T6V3aZ2qxYFWD,Cw8CFyM9FkoMi7K7Crf6HNQqf4uEMzpKw6QNghXLvLkY,150000,out,0.01285,9,SOL,1.0
4p2dqVWFHWdXa4UqZUBavoUFsQ8WAjoMNvvdfsnFBT2bJBajqhRf5WueSs8viXNGtTU7ok79ndQvnv1bJSPSBC4p,1777010482,2026-04-24T06:01:22.000Z,TRANSFER,2VEkTBwNarB5yjQpnVEsKWPVbVowfm4EyMdPXBbKxj7k,BFBd3NbuqPCzYwJ5Hh9qW9meLwgzPW2T6V3aZ2qxYFWD,18177178389,in,2.5799,6,76YDpEn4AEnk7NQGffJWZuALZxbckeqwShzzEEstuD7h,1.0
4p2dqVWFHWdXa4UqZUBavoUFsQ8WAjoMNvvdfsnFBT2bJBajqhRf5WueSs8viXNGtTU7ok79ndQvnv1bJSPSBC4p,1777010482,2026-04-24T06:01:22.000Z,TRANSFER,BFBd3NbuqPCzYwJ5Hh9qW9meLwgzPW2T6V3aZ2qxYFWD,2VEkTBwNarB5yjQpnVEsKWPVbVowfm4EyMdPXBbKxj7k,30000000,out,2.5696,9,So11111111111111111111111111111111111111112,1.0
4p2dqVWFHWdXa4UqZUBavoUFsQ8WAjoMNvvdfsnFBT2bJBajqhRf5WueSs8viXNGtTU7ok79ndQvnv1bJSPSBC4p,1777010482,2026-04-24T06:01:22.000Z,TRANSFER,BFBd3NbuqPCzYwJ5Hh9qW9meLwgzPW2T6V3aZ2qxYFWD,cTG5oJLRujDcUnHhBfWYFnV2Fhkdj2bdsu8pvjxUbNY,30000000,out,2.5698,9,SOL,1.0
4p2dqVWFHWdXa4UqZUBavoUFsQ8WAjoMNvvdfsnFBT2bJBajqhRf5WueSs8viXNGtTU7ok79ndQvnv1bJSPSBC4p,1777010482,2026-04-24T06:01:22.000Z,CREATE ACCOUNT,BFBd3NbuqPCzYwJ5Hh9qW9meLwgzPW2T6V3aZ2qxYFWD,BZ8TZQojnswAsWVmdwtL9uDmvcpswy8pc7Hv3wqJk7dN,2039280,out,0.1747,9,SOL,1.0
sD5e2xi2ebiXYBuKEuF2iK5xAVHpap1rXxHXyyb5yNL9FTZE2cquk4PFgdJi8BXTLsbKDyReBm3VpHMEHmdsnWF,1777010404,2026-04-24T06:00:04.000Z,TRANSFER,BFBd3NbuqPCzYwJ5Hh9qW9meLwgzPW2T6V3aZ2qxYFWD,HFqU5x63VTqvQss8hp11i4wVV8bD44PvwucfZ2bU7gRe,150000,out,0.01286,9,SOL,1.0
DZXEY14pvGaCjwj5cMLpGFFhPnvKZAsfECAhEaPXSZrdWkCNoMYzCDu2r3fo4YKgByVm3LZbpqWoi7rhEzY5eQv,1777010404,2026-04-24T06:00:04.000Z,TRANSFER,9V6hF9szVMrws1WtzFHBcZusyBkpbvrGRjXQxoV61LHk,BFBd3NbuqPCzYwJ5Hh9qW9meLwgzPW2T6V3aZ2qxYFWD,30726199627,in,2.5723,6,Dg5r6aevAV14uMZQueN8sKme3S2FPE3nJqXQKPnRRQED,1.0
DZXEY14pvGaCjwj5cMLpGFFhPnvKZAsfECAhEaPXSZrdWkCNoMYzCDu2r3fo4YKgByVm3LZbpqWoi7rhEzY5eQv,1777010404,2026-04-24T06:00:04.000Z,TRANSFER,BFBd3NbuqPCzYwJ5Hh9qW9meLwgzPW2T6V3aZ2qxYFWD,9V6hF9szVMrws1WtzFHBcZusyBkpbvrGRjXQxoV61LHk,30000000,out,2.5726,9,So11111111111111111111111111111111111111112,1.0
DZXEY14pvGaCjwj5cMLpGFFhPnvKZAsfECAhEaPXSZrdWkCNoMYzCDu2r3fo4YKgByVm3LZbpqWoi7rhEzY5eQv,1777010404,2026-04-24T06:00:04.000Z,TRANSFER,BFBd3NbuqPCzYwJ5Hh9qW9meLwgzPW2T6V3aZ2qxYFWD,cTG5oJLRujDcUnHhBfWYFnV2Fhkdj2bdsu8pvjxUbNY,30000000,out,2.5726,9,SOL,1.0
DZXEY14pvGaCjwj5cMLpGFFhPnvKZAsfECAhEaPXSZrdWkCNoMYzCDu2r3fo4YKgByVm3LZbpqWoi7rhEzY5eQv,1777010404,2026-04-24T06:00:04.000Z,CREATE ACCOUNT,BFBd3NbuqPCzYwJ5Hh9qW9meLwgzPW2T6V3aZ2qxYFWD,H9V2GoEi1c4JMqSPrJmtSVAXBkjiN2DcmiyM5XrqhQWc,2039280,out,0.1749,9,SOL,1.0
3AYfKMk78ySvFe22dAifynG2LnPnCaXuaMZAyAHLLU6EP3GunKCzFtjLocHrSijuGypFYajyJpP1iX3mcSzBFEuz,1777010374,2026-04-24T05:59:34.000Z,TRANSFER,BFBd3NbuqPCzYwJ5Hh9qW9meLwgzPW2T6V3aZ2qxYFWD,ADuUkR4vqLUMWXxW9gh6D6L8pMSawimctcNZ5pGwDcEt,150000,out,0.01286,9,SOL,1.0
xuavoG96E1Fg6i3KYEhrouLDGmeuVbEAWu9sifiJHRsSRtQqJQN2T5DSRV51pzvUPqaB6HuxkQBYPkibQZHGMU8,1777010374,2026-04-24T05:59:34.000Z,TRANSFER,5Ud5WJzs5xF8tcESbB5GwiUiZyVbKdS135iDtbaY9Jfa,BFBd3NbuqPCzYwJ5Hh9qW9meLwgzPW2T6V3aZ2qxYFWD,40002416622,in,2.5743,6,9Vb8mRM1xBajHAYFFDwHdi9iEGSYhogTD8fTecLFo6f9,1.0
xuavoG96E1Fg6i3KYEhrouLDGmeuVbEAWu9sifiJHRsSRtQqJQN2T5DSRV51pzvUPqaB6HuxkQBYPkibQZHGMU8,1777010374,2026-04-24T05:59:34.000Z,TRANSFER,BFBd3NbuqPCzYwJ5Hh9qW9meLwgzPW2T6V3aZ2qxYFWD,5Ud5WJzs5xF8tcESbB5GwiUiZyVbKdS135iDtbaY9Jfa,30000000,out,2.5717,9,So11111111111111111111111111111111111111112,1.0
xuavoG96E1Fg6i3KYEhrouLDGmeuVbEAWu9sifiJHRsSRtQqJQN2T5DSRV51pzvUPqaB6HuxkQBYPkibQZHGMU8,1777010374,2026-04-24T05:59:34.000Z,TRANSFER,BFBd3NbuqPCzYwJ5Hh9qW9meLwgzPW2T6V3aZ2qxYFWD,cTG5oJLRujDcUnHhBfWYFnV2Fhkdj2bdsu8pvjxUbNY,30000000,out,2.5715,9,SOL,1.0
xuavoG96E1Fg6i3KYEhrouLDGmeuVbEAWu9sifiJHRsSRtQqJQN2T5DSRV51pzvUPqaB6HuxkQBYPkibQZHGMU8,1777010374,2026-04-24T05:59:34.000Z,CREATE ACCOUNT,BFBd3NbuqPCzYwJ5Hh9qW9meLwgzPW2T6V3aZ2qxYFWD,BS3UEEaFEiSecSUnVDGoWcY4N2oCBRVi7KWWroHwj14i,2039280,out,0.1748,9,SOL,1.0
34j9GJvMsHVcAEw3cmMzC6kM7ny4Voptkc5iLe1dCxXJoPxFY8sa4gf6zuCeWKi18XwaqMfJw8mUU6J8fjAt9WVD,1777010366,2026-04-24T05:59:26.000Z,TRANSFER,BFBd3NbuqPCzYwJ5Hh9qW9meLwgzPW2T6V3aZ2qxYFWD,HFqU5x63VTqvQss8hp11i4wVV8bD44PvwucfZ2bU7gRe,150000,out,0.01286,9,SOL,1.0
5Q5TsfiueBU68USKs5or3uDoQXYSGR2rx9VXAZAiqp1Yt1QGtLKWuNJXgbCLRQU91gT4cJX8jWUR3gLebxtMccMv,1777010366,2026-04-24T05:59:26.000Z,TRANSFER,8ZhEu2YJxs2j1Gs3PtViWRtpbqFJi6jtXykYRxmi6vbX,BFBd3NbuqPCzYwJ5Hh9qW9meLwgzPW2T6V3aZ2qxYFWD,9090845321,in,5.1444,6,CGQvKedhchZNqrUMVv5Ty5YBd9JfsUk3KPHGSZ7C7Yyv,1.0
5Q5TsfiueBU68USKs5or3uDoQXYSGR2rx9VXAZAiqp1Yt1QGtLKWuNJXgbCLRQU91gT4cJX8jWUR3gLebxtMccMv,1777010366,2026-04-24T05:59:26.000Z,TRANSFER,BFBd3NbuqPCzYwJ5Hh9qW9meLwgzPW2T6V3aZ2qxYFWD,8ZhEu2YJxs2j1Gs3PtViWRtpbqFJi6jtXykYRxmi6vbX,60000000,out,5.14,9,So11111111111111111111111111111111111111112,1.0
5Q5TsfiueBU68USKs5or3uDoQXYSGR2rx9VXAZAiqp1Yt1QGtLKWuNJXgbCLRQU91gT4cJX8jWUR3gLebxtMccMv,1777010366,2026-04-24T05:59:26.000Z,TRANSFER,BFBd3NbuqPCzYwJ5Hh9qW9meLwgzPW2T6V3aZ2qxYFWD,cTG5oJLRujDcUnHhBfWYFnV2Fhkdj2bdsu8pvjxUbNY,60000000,out,5.1444,9,SOL,1.0
5Q5TsfiueBU68USKs5or3uDoQXYSGR2rx9VXAZAiqp1Yt1QGtLKWuNJXgbCLRQU91gT4cJX8jWUR3gLebxtMccMv,1777010366,2026-04-24T05:59:26.000Z,CREATE ACCOUNT,BFBd3NbuqPCzYwJ5Hh9qW9meLwgzPW2T6V3aZ2qxYFWD,cTG5oJLRujDcUnHhBfWYFnV2Fhkdj2bdsu8pvjxUbNY,2039280,out,0.1748,9,SOL,1.0
5Q5TsfiueBU68USKs5or3uDoQXYSGR2rx9VXAZAiqp1Yt1QGtLKWuNJXgbCLRQU91gT4cJX8jWUR3gLebxtMccMv,1777010366,2026-04-24T05:59:26.000Z,CREATE ACCOUNT,BFBd3NbuqPCzYwJ5Hh9qW9meLwgzPW2T6V3aZ2qxYFWD,FDZYWQWHroz3AQJmeLkQqH7dPMB53c8vNjFvUUiFKppm,2039280,out,0.1748,9,SOL,1.0
4iGeZPGKQTrnP3YAS7uvBAcNwfm5JUiJYKTezm3YqoNeJNkvfqT2AMmqymvqNc7CqDStjYPZZ43ExLtUCrdKPngA,1777010341,2026-04-24T05:59:01.000Z,TRANSFER,odinJXwR62C5vJbVtrThNdX1o1xL18LH5su8BsscKGK,BFBd3NbuqPCzYwJ5Hh9qW9meLwgzPW2T6V3aZ2qxYFWD,1,in,8.575e-8,9,SOL,1.0
4y6cHYPcA52AnFfYMAykrpFAuB86gPoNPCCwb271rpR7aggp5EHSKTDsTDCnudnNx43KeueNv9fDAFSAMivAduYf,1777010341,2026-04-24T05:59:01.000Z,TRANSFER,BFBd3NbuqPCzYwJ5Hh9qW9meLwgzPW2T6V3aZ2qxYFWD,3AVi9Tg9Uo68tJfuvoKvqKNWKkC5wPdSSdeBnizKZ6jT,70000,out,0.005998,9,SOL,1.0
21Pymg8gyrs1KVsonFu9xCeraaQkSQvDfeeMyuyyrVhC5HDoNL5rrMcUqr4EMZWVExyFSXCBew12gEWqWiLV2xyP,1777010341,2026-04-24T05:59:01.000Z,TRANSFER,BFBd3NbuqPCzYwJ5Hh9qW9meLwgzPW2T6V3aZ2qxYFWD,CXCtJ5ToywnYr727ek8nZjBSsB2jCaMjK8Mgm7XXvVCU,929462463515,out,8.2202,6,49yBQpuR2KWgUN7sXyJjVVFM37pzfpSzrRhcECyLpump,1.0
swTw9TYBPPSra6LrW4RkQjd4x7YYi8cj78PgxNcgrmTM1jRKXzRcG2xEY9z7SwqWV2hbHijCkKhXP2EfxGvY9ov,1777010338,2026-04-24T05:58:58.000Z,TRANSFER,BFBd3NbuqPCzYwJ5Hh9qW9meLwgzPW2T6V3aZ2qxYFWD,3AVi9Tg9Uo68tJfuvoKvqKNWKkC5wPdSSdeBnizKZ6jT,150000,out,0.01288,9,SOL,1.0
3XdstQHP4FNK6CAnW883K5Qsu5h3hCKHH8Wp1f57zrsUpCKA94WncJyXXayNhFVguF91cXX5LTqNuyJVSubYgGco,1777010338,2026-04-24T05:58:58.000Z,TRANSFER,BFBd3NbuqPCzYwJ5Hh9qW9meLwgzPW2T6V3aZ2qxYFWD,G5UZAVbAf46s7cKWoyKu8kYTip9DGTpbLZ2qa9Aq69dP,469136,out,0.04028,9,SOL,1.0
3XdstQHP4FNK6CAnW883K5Qsu5h3hCKHH8Wp1f57zrsUpCKA94WncJyXXayNhFVguF91cXX5LTqNuyJVSubYgGco,1777010338,2026-04-24T05:58:58.000Z,TRANSFER,BFBd3NbuqPCzYwJ5Hh9qW9meLwgzPW2T6V3aZ2qxYFWD,CXCtJ5ToywnYr727ek8nZjBSsB2jCaMjK8Mgm7XXvVCU,49382715,out,4.2399,9,SOL,1.0
3XdstQHP4FNK6CAnW883K5Qsu5h3hCKHH8Wp1f57zrsUpCKA94WncJyXXayNhFVguF91cXX5LTqNuyJVSubYgGco,1777010338,2026-04-24T05:58:58.000Z,TRANSFER,BFBd3NbuqPCzYwJ5Hh9qW9meLwgzPW2T6V3aZ2qxYFWD,GzAECVLB1GXiQ38ZoUFCC79BZ4VJfepL1DmSdZ8G85KY,148149,out,0.01272,9,SOL,1.0
3XdstQHP4FNK6CAnW883K5Qsu5h3hCKHH8Wp1f57zrsUpCKA94WncJyXXayNhFVguF91cXX5LTqNuyJVSubYgGco,1777010338,2026-04-24T05:58:58.000Z,TRANSFER,CXCtJ5ToywnYr727ek8nZjBSsB2jCaMjK8Mgm7XXvVCU,BFBd3NbuqPCzYwJ5Hh9qW9meLwgzPW2T6V3aZ2qxYFWD,464338831192,in,4.2671,6,49yBQpuR2KWgUN7sXyJjVVFM37pzfpSzrRhcECyLpump,1.0
WG5srBLekHabUy8Zs8FbH6VUHfiQ5AuZpLoYYA8r1fdxJG8fJKFZb2uVPV6y4pHQ9JaNDoTYh8hn1Nf8bZsCob7,1777010338,2026-04-24T05:58:58.000Z,TRANSFER,BFBd3NbuqPCzYwJ5Hh9qW9meLwgzPW2T6V3aZ2qxYFWD,DfXygSm4jCyNCybVYYK6DwvWqjKee8pbDmJGcLWNDXjh,150000,out,0.01288,9,SOL,1.0
2vyV6Y18KSyh5gTAtNXLaANxpkd38fuXFQASXf1qQ5VKhf4yY2MEnprhv1uBYsUCUK1pg5TDcHy4efgidFMAEDpX,1777010338,2026-04-24T05:58:58.000Z,TRANSFER,BFBd3NbuqPCzYwJ5Hh9qW9meLwgzPW2T6V3aZ2qxYFWD,G5UZAVbAf46s7cKWoyKu8kYTip9DGTpbLZ2qa9Aq69dP,469136,out,0.04028,9,SOL,1.0
2vyV6Y18KSyh5gTAtNXLaANxpkd38fuXFQASXf1qQ5VKhf4yY2MEnprhv1uBYsUCUK1pg5TDcHy4efgidFMAEDpX,1777010338,2026-04-24T05:58:58.000Z,TRANSFER,BFBd3NbuqPCzYwJ5Hh9qW9meLwgzPW2T6V3aZ2qxYFWD,CXCtJ5ToywnYr727ek8nZjBSsB2jCaMjK8Mgm7XXvVCU,49382715,out,4.2399,9,SOL,1.0
2vyV6Y18KSyh5gTAtNXLaANxpkd38fuXFQASXf1qQ5VKhf4yY2MEnprhv1uBYsUCUK1pg5TDcHy4efgidFMAEDpX,1777010338,2026-04-24T05:58:58.000Z,TRANSFER,BFBd3NbuqPCzYwJ5Hh9qW9meLwgzPW2T6V3aZ2qxYFWD,GzAECVLB1GXiQ38ZoUFCC79BZ4VJfepL1DmSdZ8G85KY,148149,out,0.01272,9,SOL,1.0
2vyV6Y18KSyh5gTAtNXLaANxpkd38fuXFQASXf1qQ5VKhf4yY2MEnprhv1uBYsUCUK1pg5TDcHy4efgidFMAEDpX,1777010338,2026-04-24T05:58:58.000Z,TRANSFER,CXCtJ5ToywnYr727ek8nZjBSsB2jCaMjK8Mgm7XXvVCU,BFBd3NbuqPCzYwJ5Hh9qW9meLwgzPW2T6V3aZ2qxYFWD,465123632323,in,4.2743,6,49yBQpuR2KWgUN7sXyJjVVFM37pzfpSzrRhcECyLpump,1.0
2vyV6Y18KSyh5gTAtNXLaANxpkd38fuXFQASXf1qQ5VKhf4yY2MEnprhv1uBYsUCUK1pg5TDcHy4efgidFMAEDpX,1777010338,2026-04-24T05:58:58.000Z,CREATE ACCOUNT,BFBd3NbuqPCzYwJ5Hh9qW9meLwgzPW2T6V3aZ2qxYFWD,Fa5ER8eEsem921o5fqth5nmvxiLoo3V349qEQn1mSvmq,2074080,out,0.1781,9,SOL,1.0
